level,structure_id,llm_assignments,query_type,cost,energy,latency,qoa,input_cost,input_latency,input_energy,output_cost,output_latency,output_energy,average_output_tokens
2,836,"(0, 0, 0, 0, 5)",Geography,3.3459e-05,72.58175349999999,57.129107000000005,0.43419405817985535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 0, 5)",History,3.28316e-05,73.3723315,58.327380700000006,0.5190595120191575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 0, 5)",Music,3.1889e-05,70.552125,56.41796889999999,0.4527886092662811,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 0, 5)",Other,3.36946e-05,73.57794,58.5688282,0.37770038694143293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 0, 5)",Politics,3.5239799999999994e-05,77.4216953,61.22194079999999,0.5077584534883499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 0, 5)",Science and technology,3.58388e-05,79.0419385,62.3995719,0.4557756781578064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 0, 5)",Sports,3.4581e-05,76.6761676,61.020331799999994,0.47425526976585386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 0, 5)",TV shows,3.2797000000000005e-05,72.58582325,58.009328,0.6449084803462029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 0, 5)",Video games,3.5162e-05,75.1894801,59.6579969,0.44472987577319145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 0, 5)",biology_mmlu,7.276920000000001e-05,149.89857130000001,116.8697269,0.8745577514171601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 0, 5)",business_mmlu,7.27332e-05,141.0014231,121.79551529999999,0.8234172701835633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 0, 5)",chemistry_mmlu,0.000105799,202.05587266666666,160.77694133333333,0.6764228393634161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 0, 5)",computer science_mmlu,7.645155555555556e-05,157.40022122222223,124.02961211111112,0.8328201108508639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 0, 5)",health_mmlu,6.05512e-05,131.7696346,103.1929519,0.835317713022232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 0, 5)",history_mmlu,5.86858e-05,127.79500069999999,99.42193449999999,0.8035413920879364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 0, 5)",other_mmlu,7.01024e-05,140.4174072,124.14297219999999,0.8735231250524521,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 0, 5)",philosophy_mmlu,4.21584e-05,86.7389674,68.1676721,0.5758853375911712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 0, 5)",physics_mmlu,6.861e-05,135.87756,100.91123566666666,0.7718169887860616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 0, 5)",psychology_mmlu,5.3527200000000005e-05,105.3110224,80.02854570000001,0.7759910345077514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 0, 5)",Art,3.48188e-05,74.2327406,34.7482035,0.41544692032039165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 0, 5)",Geography,3.1711e-05,67.73763249999999,31.411997,0.39887259900569916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 0, 5)",History,3.32642e-05,71.2781959,33.123123199999995,0.4618737041950226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 0, 5)",Music,3.2067200000000004e-05,68.1583351,32.219691,0.45893256589770315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 0, 5)",Other,3.3035e-05,69.9354731,32.855104499999996,0.3809594452381134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 0, 5)",Politics,3.4743e-05,74.0518022,34.7142307,0.49440665245056153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 0, 5)",Science and technology,3.53234e-05,75.5992881,35.059950199999996,0.49013577699661254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 0, 5)",Sports,3.4869999999999996e-05,74.4073863,34.706200100000004,0.41528668701648713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 0, 5)",TV shows,3.2128499999999996e-05,69.15724525,31.911707999999997,0.566101960837841,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 0, 5)",Video games,3.4137399999999996e-05,71.4403191,33.6084976,0.3790165193378925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 0, 5)",biology_mmlu,7.726459999999e-05,152.0189445,75.4600618,0.9112037718296051,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 0, 5)",business_mmlu,9.306919999999e-05,149.2448903,83.75326759999999,0.7401591628789902,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 0, 5)",chemistry_mmlu,0.00014950599999998332,244.92360216666665,138.56604816666666,0.7456084390481313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 0, 5)",computer science_mmlu,7.592111111111111e-05,149.48047422222223,75.70316744444443,0.8514238264825609,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 0, 5)",health_mmlu,6.16584e-05,129.8722635,60.99354099999999,0.9114028751850128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 0, 5)",history_mmlu,5.91882e-05,125.8702044,57.87914579999999,0.7349741935729981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 0, 5)",other_mmlu,7.1986e-05,126.7633954,73.7483695,0.9316081881523133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 0, 5)",philosophy_mmlu,4.27948e-05,84.91839189999999,39.915392499999996,0.5434257686138153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 0, 5)",physics_mmlu,7.702999999996667e-05,143.88738800000002,84.980574,0.7023739814758301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 0, 5)",psychology_mmlu,5.421999999999999e-05,103.87884059999999,54.3440876,0.7754844188690185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 1, 5)",Art,3.86605e-05,79.233785,60.3727615,0.5187463134527206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 1, 5)",Geography,3.58025e-05,72.930645,55.0509005,0.4325220584869385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 1, 5)",History,3.7778200000000004e-05,76.9218012,58.225839699999995,0.44454202353954314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 1, 5)",Music,3.58303e-05,73.1452853,55.5771045,0.38932582288980483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 1, 5)",Other,3.75741e-05,76.0306291,57.93398079999999,0.3953679859638214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 1, 5)",Politics,3.9045600000000004e-05,79.4818628,60.1912141,0.5095801070332527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 1, 5)",Science and technology,4.0119899999999995e-05,81.7227424,62.1149965,0.49657600224018095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 1, 5)",Sports,3.9250200000000006e-05,79.678821,60.313083199999994,0.39764015227556226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 1, 5)",TV shows,3.7745750000000004e-05,76.35478975000001,58.25471474999999,0.5401299446821213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 1, 5)",Video games,3.86695e-05,77.87259739999999,59.536059,0.4747857853770256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 1, 5)",biology_mmlu,7.69218e-05,150.18629289999998,114.87735129999999,0.9202377617359161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 1, 5)",business_mmlu,6.982630000000001e-05,143.4946146,122.5482624,0.7903983533382416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 1, 5)",chemistry_mmlu,8.989766666666666e-05,183.84169,149.15293649999998,0.675881822903951,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 1, 5)",computer science_mmlu,8.565477777777777e-05,175.93504833333336,154.9391102222222,0.8434729112519158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 1, 5)",health_mmlu,6.743829999999e-05,135.2058839,105.2736893,0.8404631555080414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 1, 5)",history_mmlu,6.472039999999999e-05,129.7764406,98.3553846,0.7349741816520691,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 1, 5)",other_mmlu,6.83639e-05,134.5135131,120.36534859999999,0.8939226537942886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 1, 5)",philosophy_mmlu,4.61231e-05,88.8359471,67.1970491,0.5758853375911712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 1, 5)",physics_mmlu,6.186166666666666e-05,122.10745966666667,92.42692933333332,0.6026474833488464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 1, 5)",psychology_mmlu,5.33568e-05,105.9765828,82.2765739,0.8337765812873841,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 1, 5)",Art,3.96515e-05,77.8277883,60.274124900000004,0.40961415842175486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 1, 5)",Geography,3.5937e-05,70.5507475,54.212745,0.3324411734938621,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 1, 5)",History,3.7187199999999995e-05,73.5879893,56.5361772,0.4398069977760315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 1, 5)",Music,3.54156e-05,69.9870724,53.9890425,0.45798778608441354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 1, 5)",Other,3.72586e-05,72.9481258,56.4881619,0.4183300629258156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 1, 5)",Politics,3.85699e-05,76.22077850000001,58.6665448,0.5438610315322876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 1, 5)",Science and technology,3.95771e-05,78.1743623,60.070034799999995,0.4512527287006378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 1, 5)",Sports,3.93003e-05,77.4459439,60.098267699999994,0.4504516065120697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 1, 5)",TV shows,3.701125e-05,72.77542975,55.95467975,0.5659859776496887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 1, 5)",Video games,3.87993e-05,75.4290858,58.43651079999999,0.38470926964655516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 1, 5)",biology_mmlu,8.51187e-05,158.6012105,122.3885774,0.9383719146251679,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 1, 5)",business_mmlu,8.947069999998999e-05,150.67833009999998,124.6591812,0.8753247201442719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 1, 5)",chemistry_mmlu,0.00013027766666665,223.78938483333332,166.22482983333333,0.7605685740709305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 1, 5)",computer science_mmlu,7.990211111111111e-05,150.30676466666668,113.72275722222223,0.8339816199408637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 1, 5)",health_mmlu,6.73314e-05,131.2509698,98.0514127,0.8369255006313324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 1, 5)",history_mmlu,6.5509e-05,128.23207050000002,96.6744361,0.803541386127472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 1, 5)",other_mmlu,7.67822e-05,135.2802449,106.39371689999999,0.9260018765926361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 1, 5)",philosophy_mmlu,4.6740600000000004e-05,87.0282904,66.3407831,0.5758853375911712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 1, 5)",physics_mmlu,8.373233333333332e-05,147.797482,112.76126533333333,0.6026474833488464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 1, 5)",psychology_mmlu,4.83036e-05,92.4040626,70.1102085,0.775594437122345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 1, 5)",Art,3.6588300000000003e-05,72.0987958,33.2193017,0.41355306580662726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 1, 5)",Geography,3.4556e-05,67.4770805,31.072269,0.46449705958366394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 1, 5)",History,3.6548900000000005e-05,71.356039,33.2991674,0.4198658995330334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 1, 5)",Music,3.42126e-05,67.1169725,30.8966413,0.4390976168215275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 1, 5)",Other,3.64638e-05,70.3216034,32.9290416,0.4399919658899307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 1, 5)",Politics,3.79882e-05,73.958855,34.2624517,0.5303378850221634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 1, 5)",Science and technology,3.88339e-05,75.67890630000001,35.182007999999996,0.43884005546569826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 1, 5)",Sports,3.7811399999999995e-05,73.8168561,34.1546047,0.4227779746055603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 1, 5)",TV shows,3.542875e-05,69.29230725,31.84175475,0.5823790729045868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 1, 5)",Video games,3.6863800000000004e-05,70.9409265,33.2228767,0.3397306978702545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 1, 5)",biology_mmlu,8.31189e-05,151.6304395,75.7583525,0.9112037718296051,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 1, 5)",business_mmlu,7.956549999999e-05,127.64930919999999,75.8574404,0.8199656009674072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 1, 5)",chemistry_mmlu,0.00014505049999998334,231.5411531666667,139.10509066666665,0.7302474578221639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 1, 5)",computer science_mmlu,7.606355555554445e-05,141.89287000000002,66.7896831111111,0.8339816199408637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 1, 5)",health_mmlu,6.73246e-05,129.586882,60.889772199999996,0.9379396617412568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 1, 5)",history_mmlu,6.48788e-05,125.83138690000001,57.77531409999999,0.8035413920879364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 1, 5)",other_mmlu,8.71623e-05,141.3108244,79.08780240000002,0.9260018527507782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 1, 5)",philosophy_mmlu,4.6116000000000004e-05,84.6745265,39.7096424,0.5704112589359284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 1, 5)",physics_mmlu,7.351266666666666e-05,132.58190100000002,71.75354766666668,0.7023739814758301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,840,"(0, 0, 0, 1, 5)",psychology_mmlu,5.35201e-05,97.78495369999999,48.4953669,0.7754844188690185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 2, 5)",Art,4.41112e-05,82.0839448,61.672038099999995,0.4007080256938934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 2, 5)",Geography,3.9597e-05,74.4309605,56.299863499999994,0.4335789307951927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 2, 5)",History,4.19426e-05,78.61911979999999,59.5967347,0.5137102901935577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 2, 5)",Music,3.93748e-05,74.4805262,56.895878800000006,0.42121354043483733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 2, 5)",Other,4.2709e-05,78.8271847,60.284347100000005,0.43580648899078367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 2, 5)",Politics,4.39354e-05,81.5980823,61.9027784,0.49350407123565676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 2, 5)",Science and technology,4.5004999999999993e-05,83.3318105,62.655356,0.4147313430905342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 2, 5)",Sports,4.3075e-05,81.0313381,61.59608189999999,0.3952289879322052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 2, 5)",TV shows,4.136e-05,77.01892575000001,57.92408149999999,0.48247362673282623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 2, 5)",Video games,4.08338e-05,77.1184927,58.745249799999996,0.3684290677309036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 2, 5)",biology_mmlu,8.227239999999e-05,149.9212833,114.28682429999999,0.9186311006546021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 2, 5)",business_mmlu,8.64432e-05,141.990301,122.4659598,0.8219648420810699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 2, 5)",chemistry_mmlu,0.00011382433333331666,181.48576549999999,149.00105183333332,0.9342815279960632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 2, 5)",computer science_mmlu,8.60593333333111e-05,152.94808,119.87629777777778,0.8402666052182516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 2, 5)",health_mmlu,7.223679999998999e-05,136.1485699,106.84697739999999,0.9520267426967621,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 2, 5)",history_mmlu,7.56258e-05,135.21215669999998,102.41087069999999,0.803541386127472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 2, 5)",other_mmlu,6.22372e-05,112.7976839,92.8368128,0.8791294127702713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 2, 5)",philosophy_mmlu,4.98848e-05,89.2739784,67.6784082,0.6685465544462204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 2, 5)",physics_mmlu,6.698666666666665e-05,122.54173966666667,93.225796,0.6375714143117269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,802,"(0, 0, 0, 2, 5)",psychology_mmlu,6.3826e-05,105.2544602,82.0166409,0.9644902884960175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 2, 5)",Art,4.46782e-05,79.9896407,59.9741888,0.45820316672325134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,836,"(0, 0, 0, 2, 5)",Geography,4.0178999999999996e-05,72.320706,54.4549075,0.462484747171402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
